candidate_id,atomic_finding_id,claim_index,atomization_method,heuristic_only
VF-10-sorce-r03-017,AF-003619,4,markdown_bullet,True
VF-10-sorce-r03-017,AF-003620,5,markdown_bullet,True
VF-10-sorce-r03-017,AF-003621,6,markdown_bullet,True
VF-10-sorce-r03-018,AF-003622,1,single_excerpt,False
VF-10-sorce-r03-019,AF-003623,1,markdown_bullet,False
VF-10-sorce-r03-019,AF-003624,2,markdown_bullet,False
VF-10-sorce-r03-019,AF-003625,3,markdown_bullet,False
VF-10-sorce-r03-019,AF-003626,4,markdown_bullet,False
VF-10-sorce-r03-019,AF-003627,5,markdown_bullet,False
VF-10-sorce-r03-019,AF-003628,6,markdown_bullet,False
VF-10-sorce-r03-020,AF-003629,1,markdown_bullet,False
VF-10-sorce-r03-020,AF-003630,2,markdown_bullet,False
VF-10-sorce-r03-020,AF-003631,3,markdown_bullet,False
VF-10-sorce-r03-021,AF-003632,1,single_excerpt,False
VF-11-fadel-r01-001,AF-003633,1,single_excerpt,False
VF-11-fadel-r01-002,AF-003634,1,single_excerpt,False
VF-11-fadel-r01-003,AF-003635,1,single_excerpt,True
VF-11-fadel-r01-004,AF-003636,1,markdown_bullet,True
VF-11-fadel-r01-004,AF-003637,2,markdown_bullet,True
VF-11-fadel-r01-004,AF-003638,3,markdown_bullet,True
VF-11-fadel-r01-004,AF-003639,4,markdown_bullet,True
VF-11-fadel-r01-004,AF-003640,5,markdown_bullet,True
VF-11-fadel-r01-004,AF-003641,6,markdown_bullet,True
VF-11-fadel-r01-004,AF-003642,7,markdown_bullet,True
VF-11-fadel-r01-005,AF-003643,1,single_excerpt,False
VF-11-fadel-r01-006,AF-003644,1,single_excerpt,True
VF-11-fadel-r01-007,AF-003645,1,markdown_bullet,True
VF-11-fadel-r01-007,AF-003646,2,markdown_bullet,True
VF-11-fadel-r01-007,AF-003647,3,markdown_bullet,True
VF-11-fadel-r01-007,AF-003648,4,markdown_bullet,True
VF-11-fadel-r01-007,AF-003649,5,markdown_bullet,True
VF-11-fadel-r01-007,AF-003650,6,markdown_bullet,True
VF-11-fadel-r01-007,AF-003651,7,markdown_bullet,True
VF-11-fadel-r01-007,AF-003652,8,markdown_bullet,True
VF-11-fadel-r01-007,AF-003653,9,markdown_bullet,True
VF-11-fadel-r01-007,AF-003654,10,markdown_bullet,True
VF-11-fadel-r01-008,AF-003655,1,single_excerpt,True
VF-11-fadel-r01-009,AF-003656,1,single_excerpt,False
VF-11-fadel-r01-010,AF-003657,1,single_excerpt,True
VF-11-fadel-r01-011,AF-003658,1,single_excerpt,True
VF-11-fadel-r01-012,AF-003659,1,markdown_bullet,True
VF-11-fadel-r01-012,AF-003660,2,markdown_bullet,True
VF-11-fadel-r01-012,AF-003661,3,markdown_bullet,True
VF-11-fadel-r01-013,AF-003662,1,single_excerpt,True
VF-11-fadel-r01-014,AF-003663,1,single_excerpt,False
VF-11-fadel-r01-015,AF-003664,1,single_excerpt,False
VF-11-fadel-r01-016,AF-003665,1,single_excerpt,True
VF-11-fadel-r01-017,AF-003666,1,single_excerpt,False
VF-11-fadel-r01-018,AF-003667,1,single_excerpt,False
VF-11-fadel-r01-019,AF-003668,1,markdown_bullet,False
VF-11-fadel-r01-019,AF-003669,2,markdown_bullet,False
VF-11-fadel-r01-019,AF-003670,3,markdown_bullet,False
VF-11-fadel-r01-019,AF-003671,4,markdown_bullet,False
VF-11-fadel-r01-019,AF-003672,5,markdown_bullet,False
VF-11-fadel-r01-019,AF-003673,6,markdown_bullet,False
VF-11-fadel-r01-019,AF-003674,7,markdown_bullet,False
VF-11-fadel-r01-019,AF-003675,8,markdown_bullet,False
VF-11-fadel-r01-019,AF-003676,9,markdown_bullet,False
VF-11-fadel-r01-019,AF-003677,10,markdown_bullet,False
VF-11-fadel-r01-019,AF-003678,11,markdown_bullet,False
VF-11-fadel-r01-019,AF-003679,12,markdown_bullet,False
VF-11-fadel-r01-019,AF-003680,13,markdown_bullet,False
VF-11-fadel-r01-020,AF-003681,1,markdown_bullet,True
VF-11-fadel-r01-020,AF-003682,2,markdown_bullet,True
VF-11-fadel-r01-020,AF-003683,3,markdown_bullet,True
VF-11-fadel-r01-020,AF-003684,4,markdown_bullet,True
VF-11-fadel-r01-020,AF-003685,5,markdown_bullet,True
VF-11-fadel-r01-020,AF-003686,6,markdown_bullet,True
VF-11-fadel-r01-020,AF-003687,7,markdown_bullet,True
VF-11-fadel-r01-020,AF-003688,8,markdown_bullet,True
VF-11-fadel-r01-020,AF-003689,9,markdown_bullet,True
VF-11-fadel-r02-001,AF-003690,1,markdown_bullet,False
VF-11-fadel-r02-001,AF-003691,2,markdown_bullet,False
VF-11-fadel-r02-001,AF-003692,3,markdown_bullet,False
VF-11-fadel-r02-001,AF-003693,4,markdown_bullet,False
VF-11-fadel-r02-001,AF-003694,5,markdown_bullet,False
VF-11-fadel-r02-001,AF-003695,6,markdown_bullet,False
VF-11-fadel-r02-001,AF-003696,7,markdown_bullet,False
VF-11-fadel-r02-002,AF-003697,1,markdown_bullet,True
VF-11-fadel-r02-002,AF-003698,2,markdown_bullet,True
VF-11-fadel-r02-002,AF-003699,3,markdown_bullet,True
VF-11-fadel-r02-002,AF-003700,4,markdown_bullet,True
VF-11-fadel-r02-002,AF-003701,5,markdown_bullet,True
VF-11-fadel-r02-002,AF-003702,6,markdown_bullet,True
VF-11-fadel-r02-003,AF-003703,1,markdown_bullet,False
VF-11-fadel-r02-003,AF-003704,2,markdown_bullet,False
VF-11-fadel-r02-003,AF-003705,3,markdown_bullet,False
VF-11-fadel-r02-003,AF-003706,4,markdown_bullet,False
VF-11-fadel-r02-003,AF-003707,5,markdown_bullet,False
VF-11-fadel-r02-003,AF-003708,6,markdown_bullet,False
VF-11-fadel-r02-003,AF-003709,7,markdown_bullet,False
VF-11-fadel-r02-003,AF-003710,8,markdown_bullet,False
VF-11-fadel-r02-003,AF-003711,9,markdown_bullet,False
VF-11-fadel-r02-003,AF-003712,10,markdown_bullet,False
VF-11-fadel-r02-003,AF-003713,11,markdown_bullet,False
VF-11-fadel-r02-004,AF-003714,1,markdown_bullet,True
VF-11-fadel-r02-004,AF-003715,2,markdown_bullet,True
VF-11-fadel-r02-004,AF-003716,3,markdown_bullet,True
VF-11-fadel-r02-004,AF-003717,4,markdown_bullet,True
VF-11-fadel-r02-004,AF-003718,5,markdown_bullet,True
VF-11-fadel-r02-004,AF-003719,6,markdown_bullet,True
VF-11-fadel-r02-005,AF-003720,1,markdown_bullet,False
VF-11-fadel-r02-005,AF-003721,2,markdown_bullet,False
VF-11-fadel-r02-005,AF-003722,3,markdown_bullet,False
VF-11-fadel-r02-005,AF-003723,4,markdown_bullet,False
VF-11-fadel-r02-005,AF-003724,5,markdown_bullet,False
VF-11-fadel-r02-005,AF-003725,6,markdown_bullet,False
VF-11-fadel-r02-005,AF-003726,7,markdown_bullet,False
VF-11-fadel-r02-005,AF-003727,8,markdown_bullet,False
VF-11-fadel-r02-006,AF-003728,1,markdown_bullet,False
VF-11-fadel-r02-006,AF-003729,2,markdown_bullet,False
VF-11-fadel-r02-006,AF-003730,3,markdown_bullet,False
VF-11-fadel-r02-006,AF-003731,4,markdown_bullet,False
VF-11-fadel-r02-006,AF-003732,5,markdown_bullet,False
VF-11-fadel-r02-006,AF-003733,6,markdown_bullet,False
VF-11-fadel-r02-007,AF-003734,1,single_excerpt,True
VF-11-fadel-r02-008,AF-003735,1,single_excerpt,True
VF-11-fadel-r02-009,AF-003736,1,markdown_bullet,False
VF-11-fadel-r02-009,AF-003737,2,markdown_bullet,False
VF-11-fadel-r02-009,AF-003738,3,markdown_bullet,False
VF-11-fadel-r02-009,AF-003739,4,markdown_bullet,False
VF-11-fadel-r02-009,AF-003740,5,markdown_bullet,False
VF-11-fadel-r02-009,AF-003741,6,markdown_bullet,False
VF-11-fadel-r02-009,AF-003742,7,markdown_bullet,False
VF-11-fadel-r02-009,AF-003743,8,markdown_bullet,False
VF-11-fadel-r02-010,AF-003744,1,markdown_bullet,False
VF-11-fadel-r02-010,AF-003745,2,markdown_bullet,False
VF-11-fadel-r02-010,AF-003746,3,markdown_bullet,False
VF-11-fadel-r02-010,AF-003747,4,markdown_bullet,False
VF-11-fadel-r02-010,AF-003748,5,markdown_bullet,False
VF-11-fadel-r02-010,AF-003749,6,markdown_bullet,False
VF-11-fadel-r02-010,AF-003750,7,markdown_bullet,False
VF-11-fadel-r02-010,AF-003751,8,markdown_bullet,False
VF-11-fadel-r02-010,AF-003752,9,markdown_bullet,False
VF-11-fadel-r02-010,AF-003753,10,markdown_bullet,False
VF-11-fadel-r02-010,AF-003754,11,markdown_bullet,False
VF-11-fadel-r02-010,AF-003755,12,markdown_bullet,False
VF-11-fadel-r02-010,AF-003756,13,markdown_bullet,False
VF-11-fadel-r02-010,AF-003757,14,markdown_bullet,False
VF-11-fadel-r02-011,AF-003758,1,single_excerpt,True
VF-11-fadel-r02-012,AF-003759,1,markdown_bullet,False
VF-11-fadel-r02-012,AF-003760,2,markdown_bullet,False
VF-11-fadel-r02-012,AF-003761,3,markdown_bullet,False
VF-11-fadel-r02-012,AF-003762,4,markdown_bullet,False
VF-11-fadel-r02-012,AF-003763,5,markdown_bullet,False
VF-11-fadel-r02-012,AF-003764,6,markdown_bullet,False
VF-11-fadel-r02-012,AF-003765,7,markdown_bullet,False
VF-11-fadel-r02-012,AF-003766,8,markdown_bullet,False
VF-11-fadel-r02-012,AF-003767,9,markdown_bullet,False
VF-11-fadel-r02-012,AF-003768,10,markdown_bullet,False
VF-11-fadel-r02-012,AF-003769,11,markdown_bullet,False
VF-11-fadel-r02-012,AF-003770,12,markdown_bullet,False
VF-11-fadel-r02-012,AF-003771,13,markdown_bullet,False
VF-11-fadel-r02-012,AF-003772,14,markdown_bullet,False
VF-11-fadel-r02-012,AF-003773,15,markdown_bullet,False
VF-11-fadel-r02-012,AF-003774,16,markdown_bullet,False
VF-11-fadel-r02-012,AF-003775,17,markdown_bullet,False
VF-11-fadel-r02-012,AF-003776,18,markdown_bullet,False
VF-11-fadel-r02-012,AF-003777,19,markdown_bullet,False
VF-11-fadel-r02-012,AF-003778,20,markdown_bullet,False
VF-11-fadel-r02-013,AF-003779,1,markdown_bullet,False
VF-11-fadel-r02-013,AF-003780,2,markdown_bullet,False
VF-11-fadel-r02-013,AF-003781,3,markdown_bullet,False
VF-11-fadel-r02-013,AF-003782,4,markdown_bullet,False
VF-11-fadel-r02-013,AF-003783,5,markdown_bullet,False
VF-11-fadel-r02-013,AF-003784,6,markdown_bullet,False
VF-11-fadel-r02-013,AF-003785,7,markdown_bullet,False
VF-11-fadel-r02-013,AF-003786,8,markdown_bullet,False
VF-11-fadel-r02-013,AF-003787,9,markdown_bullet,False
VF-11-fadel-r02-013,AF-003788,10,markdown_bullet,False
VF-11-fadel-r02-013,AF-003789,11,markdown_bullet,False
VF-11-fadel-r02-013,AF-003790,12,markdown_bullet,False
VF-11-fadel-r02-014,AF-003791,1,single_excerpt,True
VF-11-fadel-r02-015,AF-003792,1,markdown_bullet,True
VF-11-fadel-r02-015,AF-003793,2,markdown_bullet,True
VF-11-fadel-r02-015,AF-003794,3,markdown_bullet,True
VF-11-fadel-r02-015,AF-003795,4,markdown_bullet,True
VF-11-fadel-r02-015,AF-003796,5,markdown_bullet,True
VF-11-fadel-r02-015,AF-003797,6,markdown_bullet,True
VF-11-fadel-r02-015,AF-003798,7,markdown_bullet,True
VF-11-fadel-r02-015,AF-003799,8,markdown_bullet,True
VF-11-fadel-r02-015,AF-003800,9,markdown_bullet,True
VF-11-fadel-r02-016,AF-003801,1,single_excerpt,True
VF-11-fadel-r02-017,AF-003802,1,markdown_bullet,False
VF-11-fadel-r02-017,AF-003803,2,markdown_bullet,False
VF-11-fadel-r02-017,AF-003804,3,markdown_bullet,False
VF-11-fadel-r02-017,AF-003805,4,markdown_bullet,False
VF-11-fadel-r02-017,AF-003806,5,markdown_bullet,False
VF-11-fadel-r02-017,AF-003807,6,markdown_bullet,False
VF-11-fadel-r02-017,AF-003808,7,markdown_bullet,False
VF-11-fadel-r02-018,AF-003809,1,markdown_bullet,False
VF-11-fadel-r02-018,AF-003810,2,markdown_bullet,False
VF-11-fadel-r02-018,AF-003811,3,markdown_bullet,False
VF-11-fadel-r02-018,AF-003812,4,markdown_bullet,False
VF-11-fadel-r02-018,AF-003813,5,markdown_bullet,False
VF-11-fadel-r02-018,AF-003814,6,markdown_bullet,False
VF-11-fadel-r02-018,AF-003815,7,markdown_bullet,False
VF-11-fadel-r02-019,AF-003816,1,single_excerpt,True
VF-11-fadel-r02-020,AF-003817,1,markdown_bullet,True
VF-11-fadel-r02-020,AF-003818,2,markdown_bullet,True
VF-11-fadel-r02-020,AF-003819,3,markdown_bullet,True
VF-11-fadel-r02-021,AF-003820,1,single_excerpt,True
VF-11-fadel-r02-022,AF-003821,1,markdown_bullet,True
VF-11-fadel-r02-022,AF-003822,2,markdown_bullet,True
VF-11-fadel-r02-022,AF-003823,3,markdown_bullet,True
VF-11-fadel-r02-022,AF-003824,4,markdown_bullet,True
VF-11-fadel-r02-022,AF-003825,5,markdown_bullet,True
VF-11-fadel-r02-023,AF-003826,1,markdown_bullet,True
VF-11-fadel-r02-023,AF-003827,2,markdown_bullet,True
VF-11-fadel-r02-023,AF-003828,3,markdown_bullet,True
VF-11-fadel-r02-023,AF-003829,4,markdown_bullet,True
VF-11-fadel-r02-023,AF-003830,5,markdown_bullet,True
VF-11-fadel-r02-023,AF-003831,6,markdown_bullet,True
VF-11-fadel-r02-023,AF-003832,7,markdown_bullet,True
VF-11-fadel-r02-024,AF-003833,1,markdown_bullet,False
VF-11-fadel-r02-024,AF-003834,2,markdown_bullet,False
VF-11-fadel-r02-024,AF-003835,3,markdown_bullet,False
VF-11-fadel-r02-024,AF-003836,4,markdown_bullet,False
VF-11-fadel-r02-024,AF-003837,5,markdown_bullet,False
VF-11-fadel-r02-024,AF-003838,6,markdown_bullet,False
VF-11-fadel-r02-024,AF-003839,7,markdown_bullet,False
VF-11-fadel-r02-025,AF-003840,1,markdown_bullet,False
VF-11-fadel-r02-025,AF-003841,2,markdown_bullet,False
VF-11-fadel-r02-025,AF-003842,3,markdown_bullet,False
VF-11-fadel-r02-025,AF-003843,4,markdown_bullet,False
VF-11-fadel-r02-025,AF-003844,5,markdown_bullet,False
VF-11-fadel-r02-025,AF-003845,6,markdown_bullet,False
VF-11-fadel-r02-025,AF-003846,7,markdown_bullet,False
VF-11-fadel-r02-026,AF-003847,1,single_excerpt,True
VF-11-fadel-r02-027,AF-003848,1,single_excerpt,True
VF-11-fadel-r02-028,AF-003849,1,single_excerpt,True
VF-11-fadel-r02-029,AF-003850,1,markdown_bullet,True
VF-11-fadel-r02-029,AF-003851,2,markdown_bullet,True
VF-11-fadel-r02-029,AF-003852,3,markdown_bullet,True
VF-11-fadel-r02-030,AF-003853,1,markdown_bullet,True
VF-11-fadel-r02-030,AF-003854,2,markdown_bullet,True
VF-11-fadel-r02-030,AF-003855,3,markdown_bullet,True
VF-11-fadel-r02-031,AF-003856,1,markdown_bullet,True
VF-11-fadel-r02-031,AF-003857,2,markdown_bullet,True
VF-11-fadel-r02-031,AF-003858,3,markdown_bullet,True
VF-11-fadel-r02-031,AF-003859,4,markdown_bullet,True
VF-11-fadel-r02-031,AF-003860,5,markdown_bullet,True
VF-11-fadel-r02-031,AF-003861,6,markdown_bullet,True
VF-11-fadel-r02-031,AF-003862,7,markdown_bullet,True
VF-11-fadel-r02-032,AF-003863,1,markdown_bullet,True
VF-11-fadel-r02-032,AF-003864,2,markdown_bullet,True
VF-11-fadel-r02-033,AF-003865,1,single_excerpt,True
VF-11-fadel-r02-034,AF-003866,1,markdown_bullet,True
VF-11-fadel-r02-034,AF-003867,2,markdown_bullet,True
VF-11-fadel-r02-034,AF-003868,3,markdown_bullet,True
VF-11-fadel-r02-035,AF-003869,1,markdown_bullet,True
VF-11-fadel-r02-035,AF-003870,2,markdown_bullet,True
VF-11-fadel-r02-035,AF-003871,3,markdown_bullet,True
VF-11-fadel-r02-035,AF-003872,4,markdown_bullet,True
VF-11-fadel-r02-035,AF-003873,5,markdown_bullet,True
VF-11-fadel-r02-035,AF-003874,6,markdown_bullet,True
VF-11-fadel-r02-036,AF-003875,1,markdown_bullet,False
VF-11-fadel-r02-036,AF-003876,2,markdown_bullet,False
VF-11-fadel-r02-036,AF-003877,3,markdown_bullet,False
VF-11-fadel-r02-036,AF-003878,4,markdown_bullet,False
VF-11-fadel-r02-037,AF-003879,1,markdown_bullet,False
VF-11-fadel-r02-037,AF-003880,2,markdown_bullet,False
VF-11-fadel-r02-037,AF-003881,3,markdown_bullet,False
VF-11-fadel-r02-037,AF-003882,4,markdown_bullet,False
VF-11-fadel-r03-001,AF-003883,1,markdown_bullet,False
VF-11-fadel-r03-001,AF-003884,2,markdown_bullet,False
VF-11-fadel-r03-001,AF-003885,3,markdown_bullet,False
VF-11-fadel-r03-001,AF-003886,4,markdown_bullet,False
VF-11-fadel-r03-001,AF-003887,5,markdown_bullet,False
VF-11-fadel-r03-001,AF-003888,6,markdown_bullet,False
VF-11-fadel-r03-001,AF-003889,7,markdown_bullet,False
VF-11-fadel-r03-001,AF-003890,8,markdown_bullet,False
VF-11-fadel-r03-001,AF-003891,9,markdown_bullet,False
VF-11-fadel-r03-001,AF-003892,10,markdown_bullet,False
VF-11-fadel-r03-001,AF-003893,11,markdown_bullet,False
VF-11-fadel-r03-001,AF-003894,12,markdown_bullet,False
VF-11-fadel-r03-001,AF-003895,13,markdown_bullet,False
VF-11-fadel-r03-001,AF-003896,14,markdown_bullet,False
VF-11-fadel-r03-001,AF-003897,15,markdown_bullet,False
VF-11-fadel-r03-001,AF-003898,16,markdown_bullet,False
VF-11-fadel-r03-001,AF-003899,17,markdown_bullet,False
VF-11-fadel-r03-001,AF-003900,18,markdown_bullet,False
VF-11-fadel-r03-001,AF-003901,19,markdown_bullet,False
VF-11-fadel-r03-001,AF-003902,20,markdown_bullet,False
VF-11-fadel-r03-001,AF-003903,21,markdown_bullet,False
VF-11-fadel-r03-001,AF-003904,22,markdown_bullet,False
VF-11-fadel-r03-001,AF-003905,23,markdown_bullet,False
VF-11-fadel-r03-001,AF-003906,24,markdown_bullet,False
VF-11-fadel-r03-001,AF-003907,25,markdown_bullet,False
VF-11-fadel-r03-001,AF-003908,26,markdown_bullet,False
VF-11-fadel-r03-002,AF-003909,1,markdown_bullet,False
VF-11-fadel-r03-002,AF-003910,2,markdown_bullet,False
VF-11-fadel-r03-002,AF-003911,3,markdown_bullet,False
VF-11-fadel-r03-002,AF-003912,4,markdown_bullet,False
VF-11-fadel-r03-002,AF-003913,5,markdown_bullet,False
VF-11-fadel-r03-002,AF-003914,6,markdown_bullet,False
VF-11-fadel-r03-002,AF-003915,7,markdown_bullet,False
VF-11-fadel-r03-002,AF-003916,8,markdown_bullet,False
VF-11-fadel-r03-003,AF-003917,1,markdown_bullet,True
VF-11-fadel-r03-003,AF-003918,2,markdown_bullet,True
VF-11-fadel-r03-003,AF-003919,3,markdown_bullet,True
VF-11-fadel-r03-004,AF-003920,1,markdown_bullet,False
VF-11-fadel-r03-004,AF-003921,2,markdown_bullet,False
VF-11-fadel-r03-004,AF-003922,3,markdown_bullet,False
VF-11-fadel-r03-004,AF-003923,4,markdown_bullet,False
VF-11-fadel-r03-004,AF-003924,5,markdown_bullet,False
VF-11-fadel-r03-004,AF-003925,6,markdown_bullet,False
VF-11-fadel-r03-004,AF-003926,7,markdown_bullet,False
VF-11-fadel-r03-004,AF-003927,8,markdown_bullet,False
VF-11-fadel-r03-004,AF-003928,9,markdown_bullet,False
VF-11-fadel-r03-004,AF-003929,10,markdown_bullet,False
VF-11-fadel-r03-005,AF-003930,1,markdown_bullet,False
VF-11-fadel-r03-005,AF-003931,2,markdown_bullet,False
VF-11-fadel-r03-005,AF-003932,3,markdown_bullet,False
VF-11-fadel-r03-005,AF-003933,4,markdown_bullet,False
VF-11-fadel-r03-005,AF-003934,5,markdown_bullet,False
VF-11-fadel-r03-005,AF-003935,6,markdown_bullet,False
VF-11-fadel-r03-005,AF-003936,7,markdown_bullet,False
VF-11-fadel-r03-005,AF-003937,8,markdown_bullet,False
VF-11-fadel-r03-005,AF-003938,9,markdown_bullet,False
VF-11-fadel-r03-005,AF-003939,10,markdown_bullet,False
VF-11-fadel-r03-005,AF-003940,11,markdown_bullet,False
VF-11-fadel-r03-005,AF-003941,12,markdown_bullet,False
VF-11-fadel-r03-006,AF-003942,1,markdown_bullet,False
VF-11-fadel-r03-006,AF-003943,2,markdown_bullet,False
VF-11-fadel-r03-006,AF-003944,3,markdown_bullet,False
VF-11-fadel-r03-006,AF-003945,4,markdown_bullet,False
VF-11-fadel-r03-006,AF-003946,5,markdown_bullet,False
VF-11-fadel-r03-006,AF-003947,6,markdown_bullet,False
VF-11-fadel-r03-007,AF-003948,1,markdown_bullet,False
VF-11-fadel-r03-007,AF-003949,2,markdown_bullet,False
VF-11-fadel-r03-007,AF-003950,3,markdown_bullet,False
VF-11-fadel-r03-007,AF-003951,4,markdown_bullet,False
VF-11-fadel-r03-007,AF-003952,5,markdown_bullet,False
VF-11-fadel-r03-007,AF-003953,6,markdown_bullet,False
VF-11-fadel-r03-007,AF-003954,7,markdown_bullet,False
VF-11-fadel-r03-007,AF-003955,8,markdown_bullet,False
VF-11-fadel-r03-008,AF-003956,1,markdown_bullet,False
VF-11-fadel-r03-008,AF-003957,2,markdown_bullet,False
VF-11-fadel-r03-008,AF-003958,3,markdown_bullet,False
VF-11-fadel-r03-008,AF-003959,4,markdown_bullet,False
VF-11-fadel-r03-008,AF-003960,5,markdown_bullet,False
VF-11-fadel-r03-008,AF-003961,6,markdown_bullet,False
VF-11-fadel-r03-008,AF-003962,7,markdown_bullet,False
VF-11-fadel-r03-009,AF-003963,1,markdown_bullet,False
VF-11-fadel-r03-009,AF-003964,2,markdown_bullet,False
VF-11-fadel-r03-009,AF-003965,3,markdown_bullet,False
VF-11-fadel-r03-009,AF-003966,4,markdown_bullet,False
VF-11-fadel-r03-009,AF-003967,5,markdown_bullet,False
VF-11-fadel-r03-009,AF-003968,6,markdown_bullet,False
VF-11-fadel-r03-009,AF-003969,7,markdown_bullet,False
VF-11-fadel-r03-009,AF-003970,8,markdown_bullet,False
VF-11-fadel-r03-010,AF-003971,1,markdown_bullet,False
VF-11-fadel-r03-010,AF-003972,2,markdown_bullet,False
VF-11-fadel-r03-010,AF-003973,3,markdown_bullet,False
VF-11-fadel-r03-010,AF-003974,4,markdown_bullet,False
VF-11-fadel-r03-010,AF-003975,5,markdown_bullet,False
VF-11-fadel-r03-010,AF-003976,6,markdown_bullet,False
VF-11-fadel-r03-010,AF-003977,7,markdown_bullet,False
VF-11-fadel-r03-011,AF-003978,1,markdown_bullet,False
VF-11-fadel-r03-011,AF-003979,2,markdown_bullet,False
VF-11-fadel-r03-011,AF-003980,3,markdown_bullet,False
VF-11-fadel-r03-011,AF-003981,4,markdown_bullet,False
VF-11-fadel-r03-011,AF-003982,5,markdown_bullet,False
VF-11-fadel-r03-012,AF-003983,1,markdown_bullet,False
VF-11-fadel-r03-012,AF-003984,2,markdown_bullet,False
VF-11-fadel-r03-012,AF-003985,3,markdown_bullet,False
VF-11-fadel-r03-012,AF-003986,4,markdown_bullet,False
VF-11-fadel-r03-012,AF-003987,5,markdown_bullet,False
VF-11-fadel-r03-012,AF-003988,6,markdown_bullet,False
VF-11-fadel-r03-012,AF-003989,7,markdown_bullet,False
VF-11-fadel-r03-013,AF-003990,1,markdown_bullet,False
VF-11-fadel-r03-013,AF-003991,2,markdown_bullet,False
VF-11-fadel-r03-013,AF-003992,3,markdown_bullet,False
VF-11-fadel-r03-013,AF-003993,4,markdown_bullet,False
VF-11-fadel-r03-013,AF-003994,5,markdown_bullet,False
VF-11-fadel-r03-013,AF-003995,6,markdown_bullet,False
VF-11-fadel-r03-013,AF-003996,7,markdown_bullet,False
VF-11-fadel-r03-013,AF-003997,8,markdown_bullet,False
VF-11-fadel-r03-014,AF-003998,1,markdown_bullet,False
VF-11-fadel-r03-014,AF-003999,2,markdown_bullet,False
VF-11-fadel-r03-014,AF-004000,3,markdown_bullet,False
VF-11-fadel-r03-014,AF-004001,4,markdown_bullet,False
VF-11-fadel-r03-014,AF-004002,5,markdown_bullet,False
VF-11-fadel-r03-014,AF-004003,6,markdown_bullet,False
VF-11-fadel-r03-015,AF-004004,1,markdown_bullet,True
VF-11-fadel-r03-015,AF-004005,2,markdown_bullet,True
VF-11-fadel-r03-015,AF-004006,3,markdown_bullet,True
VF-11-fadel-r03-015,AF-004007,4,markdown_bullet,True
VF-11-fadel-r03-015,AF-004008,5,markdown_bullet,True
VF-11-fadel-r03-015,AF-004009,6,markdown_bullet,True
VF-12-rangamani-r01-001,AF-004010,1,markdown_bullet,False
VF-12-rangamani-r01-001,AF-004011,2,markdown_bullet,False
VF-12-rangamani-r01-001,AF-004012,3,markdown_bullet,False
VF-12-rangamani-r01-001,AF-004013,4,markdown_bullet,False
VF-12-rangamani-r01-001,AF-004014,5,markdown_bullet,False
VF-12-rangamani-r01-001,AF-004015,6,markdown_bullet,False
VF-12-rangamani-r01-001,AF-004016,7,markdown_bullet,False
VF-12-rangamani-r01-001,AF-004017,8,markdown_bullet,False
VF-12-rangamani-r01-001,AF-004018,9,markdown_bullet,False
VF-12-rangamani-r01-001,AF-004019,10,markdown_bullet,False
VF-12-rangamani-r01-002,AF-004020,1,markdown_bullet,False
VF-12-rangamani-r01-002,AF-004021,2,markdown_bullet,False
VF-12-rangamani-r01-002,AF-004022,3,markdown_bullet,False
VF-12-rangamani-r01-002,AF-004023,4,markdown_bullet,False
VF-12-rangamani-r01-002,AF-004024,5,markdown_bullet,False
VF-12-rangamani-r01-002,AF-004025,6,markdown_bullet,False
VF-12-rangamani-r01-002,AF-004026,7,markdown_bullet,False
VF-12-rangamani-r01-002,AF-004027,8,markdown_bullet,False
VF-12-rangamani-r01-002,AF-004028,9,markdown_bullet,False
VF-12-rangamani-r01-002,AF-004029,10,markdown_bullet,False
VF-12-rangamani-r01-002,AF-004030,11,markdown_bullet,False
VF-12-rangamani-r01-002,AF-004031,12,markdown_bullet,False
VF-12-rangamani-r01-002,AF-004032,13,markdown_bullet,False
VF-12-rangamani-r01-002,AF-004033,14,markdown_bullet,False
VF-12-rangamani-r01-003,AF-004034,1,markdown_bullet,False
VF-12-rangamani-r01-003,AF-004035,2,markdown_bullet,False
VF-12-rangamani-r01-004,AF-004036,1,single_excerpt,False
VF-12-rangamani-r01-005,AF-004037,1,single_excerpt,False
VF-12-rangamani-r01-006,AF-004038,1,single_excerpt,False
VF-12-rangamani-r01-007,AF-004039,1,markdown_bullet,False
VF-12-rangamani-r01-007,AF-004040,2,markdown_bullet,False
VF-12-rangamani-r01-007,AF-004041,3,markdown_bullet,False
VF-12-rangamani-r01-008,AF-004042,1,single_excerpt,False
VF-12-rangamani-r01-009,AF-004043,1,single_excerpt,False
VF-12-rangamani-r01-010,AF-004044,1,single_excerpt,False
VF-12-rangamani-r01-011,AF-004045,1,single_excerpt,False
VF-12-rangamani-r01-012,AF-004046,1,single_excerpt,False
VF-12-rangamani-r01-013,AF-004047,1,single_excerpt,True
VF-12-rangamani-r01-014,AF-004048,1,single_excerpt,True
VF-12-rangamani-r01-015,AF-004049,1,markdown_bullet,True
VF-12-rangamani-r01-015,AF-004050,2,markdown_bullet,True
VF-12-rangamani-r01-015,AF-004051,3,markdown_bullet,True
VF-12-rangamani-r01-016,AF-004052,1,single_excerpt,False
VF-12-rangamani-r01-017,AF-004053,1,markdown_bullet,False
VF-12-rangamani-r01-017,AF-004054,2,markdown_bullet,False
