candidate_id,experiment_slug,source_path,raw_source_path,raw_span_line_start,raw_span_line_end,report_path,workspace_path,raw_fingerprint
VF-14-bao-r01-012,14-bao-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01/journal.md,151,154,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01/results/14-bao-r01-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01,d6d579b9f382
VF-14-bao-r01-013,14-bao-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01/journal.md,177,179,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01/results/14-bao-r01-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01,fc5c22bd7acf
VF-14-bao-r01-014,14-bao-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01/journal.md,183,188,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01/results/14-bao-r01-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01,ebcf991a323c
VF-14-bao-r01-015,14-bao-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01/journal.md,192,194,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01/results/14-bao-r01-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01,02d56a45f953
VF-14-bao-r01-016,14-bao-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01/journal.md,63,66,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01/results/14-bao-r01-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01,576ba278c6ea
VF-14-bao-r01-017,14-bao-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01/journal.md,171,173,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01/results/14-bao-r01-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01,590347975e6b
VF-14-bao-r01-018,14-bao-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01/HANDOFF.md,5,10,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01/results/14-bao-r01-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01,999609b2df4a
VF-14-bao-r01-019,14-bao-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01/results/14-bao-r01-report.md,13,17,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01/results/14-bao-r01-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r01,f61599de9bc0
VF-14-bao-r02-001,14-bao-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r02/HANDOFF.md,15,42,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/14-bao-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r02,5ac8c1a26bae
VF-14-bao-r02-002,14-bao-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r02/HANDOFF.md,55,71,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/14-bao-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r02,21d938a4d696
VF-14-bao-r02-003,14-bao-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r02/HANDOFF.md,75,102,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/14-bao-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r02,5b7d493fed03
VF-14-bao-r02-004,14-bao-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r02/journal.md,13,17,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/14-bao-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r02,badfd1ae9728
VF-14-bao-r02-005,14-bao-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r02/journal.md,45,53,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/14-bao-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r02,1e7dcf86fecd
VF-14-bao-r02-006,14-bao-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r02/journal.md,57,68,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/14-bao-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r02,2255ff02be8a
VF-14-bao-r02-007,14-bao-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r02/journal.md,72,80,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/14-bao-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r02,64d5c620c28d
VF-14-bao-r02-008,14-bao-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r02/journal.md,37,41,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/14-bao-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r02,9abe131266dc
VF-14-bao-r02-009,14-bao-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/14-bao-r02-report.md,55,59,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/14-bao-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r02,f0ef31d73f13
VF-14-bao-r03-001,14-bao-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/HANDOFF.md,7,10,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/results/14-bao-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03,37726097398a
VF-14-bao-r03-002,14-bao-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/HANDOFF.md,23,32,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/results/14-bao-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03,3ba9e94a4a64
VF-14-bao-r03-003,14-bao-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/journal.md,11,13,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/results/14-bao-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03,92533beb0aa2
VF-14-bao-r03-004,14-bao-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/journal.md,17,19,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/results/14-bao-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03,a5697efad5d6
VF-14-bao-r03-005,14-bao-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/journal.md,23,25,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/results/14-bao-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03,0d968a8a9d15
VF-14-bao-r03-006,14-bao-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/journal.md,37,42,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/results/14-bao-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03,2036b866b9f0
VF-14-bao-r03-007,14-bao-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/journal.md,50,59,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/results/14-bao-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03,c70b9271a5ef
VF-14-bao-r03-008,14-bao-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/journal.md,68,77,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/results/14-bao-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03,43f393024fea
VF-14-bao-r03-009,14-bao-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/journal.md,87,106,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/results/14-bao-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03,6b9de3191250
VF-14-bao-r03-010,14-bao-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/journal.md,5,7,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/results/14-bao-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03,83a72a7b99ac
VF-14-bao-r03-011,14-bao-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/HANDOFF.md,36,50,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/results/14-bao-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03,c47ee23e3009
VF-14-bao-r03-012,14-bao-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/HANDOFF.md,5,5,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03/results/14-bao-r03-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/14-bao-r03,ec5698d23fdf
VF-15-rath-r01-001,15-rath-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r01-report.md,64,64,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r01-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r01,078eddc30789
VF-15-rath-r01-002,15-rath-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r01-report.md,66,69,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r01-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r01,a3d65a716021
VF-15-rath-r01-003,15-rath-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r01-report.md,73,77,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r01-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r01,62190ff51e03
VF-15-rath-r01-004,15-rath-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r01-report.md,89,94,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r01-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r01,0765c69927a6
VF-15-rath-r01-005,15-rath-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r01/HANDOFF.md,11,24,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r01-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r01,08e17f72fb72
VF-15-rath-r01-006,15-rath-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r01/HANDOFF.md,35,42,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r01-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r01,f10f7cfd7ab1
VF-15-rath-r01-007,15-rath-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r01/journal.md,5,42,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r01-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r01,c6ffff37e56f
VF-15-rath-r01-008,15-rath-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r01-report.md,81,85,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r01-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r01,90bfd151e5c8
VF-15-rath-r01-009,15-rath-r01,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r01/HANDOFF.md,44,44,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r01-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r01,808328ce7568
VF-15-rath-r02-001,15-rath-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r02-report.md,79,90,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r02,c0f657f2e8c0
VF-15-rath-r02-002,15-rath-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r02/HANDOFF.md,16,24,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r02,af6f396a58eb
VF-15-rath-r02-003,15-rath-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r02/journal.md,133,133,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r02,d55c50b02179
VF-15-rath-r02-004,15-rath-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r02/journal.md,146,146,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r02,f6cd4351ae2e
VF-15-rath-r02-005,15-rath-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r02/journal.md,156,160,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r02,91bbabfbd9fa
VF-15-rath-r02-006,15-rath-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r02/journal.md,182,182,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r02,1994370e83c4
VF-15-rath-r02-007,15-rath-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r02-report.md,15,15,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r02,7f71f0e946ea
VF-15-rath-r02-008,15-rath-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r02-report.md,75,75,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r02,c555dc49a90e
VF-15-rath-r02-009,15-rath-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r02/journal.md,200,200,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r02,129a01763fee
VF-15-rath-r02-010,15-rath-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r02/journal.md,190,190,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r02,42e5a2057238
VF-15-rath-r02-011,15-rath-r02,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r02/journal.md,212,212,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r02-report.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r02,942cd2333df1
VF-15-rath-r03-001,15-rath-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r03-report.md,36,38,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r03/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r03,5b51b3aa29fe
VF-15-rath-r03-002,15-rath-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/results/15-rath-r03-report.md,42,46,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r03/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r03,4accf93a507a
VF-15-rath-r03-003,15-rath-r03,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/bugs/BUGS-RAW.json,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r03/HANDOFF.md,49,77,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r03/REPORT.md,/Users/sergio/GitHub/gpd-stress-test/automation/runs/full-main-pass-20260409T013855/workspaces/15-rath-r03,c8d3a33c9d02
